frame,Period,Time [s],Away_11_x,Away_11_y,Away_1_x,Away_1_y,Away_2_x,Away_2_y,Away_3_x,Away_3_y,Away_4_x,Away_4_y,Away_5_x,Away_5_y,Away_6_x,Away_6_y,Away_7_x,Away_7_y,Away_8_x,Away_8_y,Away_9_x,Away_9_y,Away_10_x,Away_10_y,ball_y
66,1,3.3,-47.77493242355436,-0.9176550250400197,-16.531051631165546,17.182554676645026,-17.747111513700695,-1.7667524657300575,-18.63273458054109,-11.27828109963551,10.720562637020741,25.305505113636364,12.707657419121077,16.202100598620135,11.90996780534941,6.547822960633113,1.9046663077844883,15.901561414366874,-9.248490229217495,2.7456587983019887,-4.939851815721632,-12.507049336222732,-15.883173719931314,11.348777762265279,-21.638160817119832
67,1,3.35,-47.88914966457517,-0.9386072307003559,-16.84794975072073,16.949503404554534,-18.00973738759852,-1.9299490431109305,-18.861118280196116,-11.436079337293329,10.710124668101628,25.20899520089285,12.672132382148177,16.165065080915163,11.887899943665005,6.472479199218746,1.7699933771790057,15.812337151227673,-9.572016831893649,2.5679420067433583,-5.334101185029219,-12.589640085537333,-16.167407911154044,11.10217061319392,-21.940790834659197
68,1,3.4,-48.002189375319226,-0.9590058622919244,-17.168427473804194,16.717647776212573,-18.276388272882777,-2.0947848734022863,-19.088694807925492,-11.5946632166088,10.697668587920035,25.11143203463203,12.63603602556175,16.128212121212123,11.865727841682144,6.397195670995657,1.6332093671408074,15.722842424242415,-9.900526677020856,2.3866100869669395,-5.731728819827282,-12.67152741930516,-16.458502378240176,10.853116658497285,-22.23168450802808
69,1,3.45,-48.113965395034555,-0.9788104143950989,-17.492224941976723,16.487772408915617,-18.54703520824593,-2.260894013337925,-19.315124221578174,-11.753745450134673,10.68313354695713,25.012910318587657,12.59939204464527,16.091534147980923,11.843415946873066,6.321992919287759,1.4943204207492684,15.63312465883726,-10.233747761389708,2.2020515414869024,-6.1323288623353065,-12.752653000273547,-16.755960237292918,10.602736470037456,-22.51084183722644
70,1,3.5,-48.22439156296922,-0.9979803815901533,-17.819082296799195,16.26066191996012,-18.82164923238043,-2.4279105196517676,-19.540066579003124,-11.913038750423798,10.666458695694182,24.9135247564935,12.562224134682282,16.055023589691558,11.820928706709964,6.246891487418836,1.353332681083792,15.543231280438313,-10.57140808179092,2.014654872817438,-6.535495454772757,-12.832958491189906,-17.059284604415517,10.352150619676543,-22.778262822254305
71,1,3.55,-48.33338171837124,-1.0164752584574543,-18.14873967983243,16.037100926642573,-19.100201383978728,-2.595468449077593,-19.76318193804932,-12.07225583002895,10.647583184612394,24.81337005208332,12.524555990956287,16.018672874813994,11.79823056866499,6.171911918712794,1.2102522912237887,15.453209714471711,-10.91323563501517,1.8248085834727164,-6.940822739359113,-12.912385554801595,-17.36797859571123,10.102479679276584,-23.03394746311166
72,1,3.6,-48.44084970048867,-1.0342545395773612,-18.48093723263726,15.817874046259426,-19.382662701733302,-2.7632018583492695,-19.98413035656575,-12.231109401502902,10.626446164192977,24.712540909090905,12.486411308750789,15.982474431818197,11.77528598021027,6.097074756493498,1.0650853942486478,15.363107386363637,-11.258958417853101,1.632901175966964,-7.347904858313882,-12.990875853855972,-17.681545327283246,9.854844220699704,-23.277895759798525
73,1,3.65,-48.54670934856955,-1.0512777195301766,-18.815415096774515,15.60376589610712,-19.669004224336575,-2.930744804200664,-20.202571892401338,-12.389312177398484,10.602986784917086,24.611132031249994,12.447813783349304,15.946420689174111,11.752059388818054,6.022400544084803,0.9178381332376944,15.272971721540173,-11.608304427095383,1.4393211528143226,-7.756335953856556,-13.068371051100407,-17.999487915234788,9.61036481580797,-23.5101077123149
74,1,3.7,-48.65087450186192,-1.06750429289621,-19.151913413805012,15.395561093482137,-19.95919699048104,-3.097731343365595,-20.418166603405098,-12.546576870268474,10.577144197266051,24.50923812229437,12.40878711003532,15.910504075351724,11.728515241960437,5.947909824810608,0.7685166512703887,15.18285014542748,-11.961001659532762,1.2444570165289761,-8.165710168206623,-13.144812809282264,-18.321309475669118,9.370162036463476,-23.73058332066075
75,1,3.75,-48.75325899961383,-1.0828937542558492,-19.4901723252896,15.19404425568095,-20.253212038859097,-3.263795532577884,-20.630574547425965,-12.702616192665676,10.548857551721,24.406953885957783,12.369354984092382,15.874717018821002,11.704617987109629,5.87362314199472,0.6171270914260703,15.09279008345171,-12.31677811195582,1.04869726962513,-8.575621643583546,-13.220142791148927,-18.646513124689434,9.135356454528306,-23.93932258483612
76,1,3.8,-48.853776681073306,-1.097405598189411,-19.82993197278911,15.0,-20.551020408163268,-3.42857142857142,-20.839455782312925,-12.857142857142858,10.518065998763149,24.30437402597402,12.32954110080395,15.839051948051939,11.680332071737794,5.799561038961031,0.4636755967841779,15.00283896103894,-12.675361781155289,0.8524304146169399,-8.985664522206847,-13.294302659447748,-18.974601978398994,8.907068641864548,-24.13632550484096
77,1,3.85,-48.9523413854884,-1.1109993192772265,-20.17096761544599,14.81400516618126,-20.852573867560466,-3.5917890789821243,-21.04456559501355,-13.009945302035764,10.484708688873766,24.20159324607684,12.289369155453628,15.803501291514458,11.65562194331713,5.72574405903341,0.30816831042407244,14.9130442036154,-13.036480663921829,0.6560449540186113,-9.39543294629597,-13.36723407692612,-19.305176757872637,8.686182039245914,-24.10844575022078
78,1,3.9,-49.04886695210716,-1.1236344120996336,-20.513194982729082,14.63580548374857,-21.157747108115494,-3.753562495054279,-21.246040188869788,-13.161114868811865,10.448724772534007,24.09870625,12.248862843324872,15.768057477678575,11.630452049319743,5.6521927455357,0.15061137542519987,14.823453236607143,-13.399862757046101,0.45992939034434244,-9.804521058070456,-13.438878706331401,-19.638228604071728,8.472631563092634,-24.08164597043382
79,1,3.95,-49.14326722017761,-1.1352703712369632,-20.856564921688857,14.464938904671307,-21.46639555136774,-3.91410167893423,-21.44411099632217,-13.310818624721538,10.410053400225166,23.99580774147728,12.20804585970113,15.732712935014206,11.604786837217844,5.5789276417918,-0.00898906513313591,14.73411348544034,-13.765236057318802,0.2644722261082819,-10.212522999749751,-13.509178210410937,-19.97384626292922,8.266114998736569,-24.055898141029402
80,1,4.0,-49.235456028947816,-1.1458666912695392,-21.201028279375794,14.300943380918824,-21.778374618856493,-4.073616632768399,-21.639009449811294,-13.459223637015192,10.368633722428356,23.89299242424243,12.166941899866003,15.697460091991339,11.578590754483614,5.505969291125538,-0.17062686817150308,14.645072375541119,-14.132328561530606,0.07006196382463514,-10.619032913553362,-13.578074251912113,-20.312118480378118,8.066330131509538,-24.031174237556925
81,1,4.05,-49.3253472176658,-1.1553828667777282,-21.546535902840393,14.143356864460465,-22.093539732121094,-4.232317358703092,-21.830966981777685,-13.606496972943194,10.324404889624887,23.790355002029216,12.125574659102995,15.662291377079931,11.551828248589231,5.4333382368607985,-0.33429589061049825,14.556377332335636,-14.500868266472132,-0.1229128939924351,-11.02364494170076,-13.645508493582287,-20.653134002351415,7.872974746743424,-24.007446235565787
82,1,4.1,-49.412854625579605,-1.1637783923418112,-21.8930386391331,13.991717307265603,-22.411746312700867,-4.390413858884742,-22.020215024661923,-13.752805699755925,10.277306052295948,23.687990178571418,12.083967832695578,15.627199218750008,11.524463767006807,5.361055022321416,-0.49998998937071804,14.46807578125,-14.870583168934076,-0.3140638448287163,-11.425953226411451,-13.711422598168884,-20.99698157478209,7.685746629770101,-23.984686110605374
83,1,4.15,-49.49789209193729,-1.1710127625421833,-22.24048733530435,13.84556266130354,-22.73284978213513,-4.548116135459672,-22.206985010904535,-13.898316884703792,10.227276360922694,23.58599265760281,12.042145115927283,15.592176045471447,11.496461757208564,5.2891401908313185,-0.6677030213728514,14.380215147710352,-15.241201265707176,-0.5030023861700599,-11.825551909904917,-13.775758228419186,-21.34374994360313,7.504343565921388,-23.962865838225024
84,1,4.2,-49.58037345598688,-1.1770454719591399,-22.588832838404652,13.704430878543683,-23.056705561963234,-4.70563419057428,-22.391508372946074,-14.043197595037206,10.1742549659864,23.48445714285714,12.000130204081628,15.557214285714295,11.467786666666683,5.217614285714291,-0.8374288435374169,14.292842857142851,-15.612450553582036,-0.6893400155022249,-12.222035134400649,-13.838457047080645,-21.693527854747483,7.32846334052914,-23.941957393974164
85,1,4.25,-49.66021255697642,-1.1818360151730403,-22.93802599548449,13.567859910955356,-23.383169073724467,-4.8631780263748965,-22.574016543227117,-14.18761489800648,10.118181017968261,23.38347833806818,11.957946792442087,15.52230636794846,11.438402942853273,5.146497850294246,-1.0091613127850536,14.206006334973608,-15.984059029349368,-0.8726882303110983,-12.614997042118127,-13.899460716900542,-22.046404054148166,7.157803738925239,-23.921932753402125
86,1,4.3,-49.73732323415396,-1.185343886764187,-23.288017653594324,13.435387710507946,-23.712095738958197,-5.020957645007922,-22.75474095418822,-14.331735860862093,10.058993667349505,23.283150946969705,11.915618576292246,15.487444720643943,11.408275033240571,5.075811427895019,-1.1828942860363796,14.119753006628791,-16.355754689799817,-1.0526585280824463,-13.004031775276808,-13.958710900626336,-22.40246728773816,6.992062546441524,-23.90276389205831
87,1,4.35,-49.811619326767534,-1.1875285813129395,-23.638758659784617,13.306552229170777,-24.043340979203727,-5.179183048619727,-22.93391303826992,-14.475727550854366,9.99663206461134,23.18356967329546,11.873169250915552,15.452621772270689,11.377367385300715,5.005575561840502,-1.3586216202119985,14.034130297534489,-16.727265531724086,-1.228862406302099,-13.388733476096249,-14.016149261005356,-22.761806301450424,6.83093754840985,-23.884422785492127
88,1,4.4,-49.88301467406519,-1.1883495933996358,-23.99019986110584,13.180891418913198,-24.37676021600038,-5.338064239356669,-23.111764227912747,-14.61975703523375,9.93103536023498,23.08482922077922,11.83062251159555,15.417829951298707,11.345644446505887,4.93581079545455,-1.5363371722325212,13.949185633116883,-17.09831955191283,-1.4009113624558793,-13.768696286795908,-14.07171746078495,-23.12450984121797,6.67412653016207,-23.866881409252926
89,1,4.45,-49.95142311529496,-1.1877664176046139,-24.342292104608447,13.05794323170457,-24.712208870887487,-5.497811219365133,-23.28852595555731,-14.763991381250591,9.862142704701668,22.98702429315476,11.788002053615699,15.38306168619792,11.313070664328222,4.866537672061007,-1.7160347990185656,13.864966438802092,-17.468644747156723,-1.5684168940295962,-14.143514349595236,-14.125357162712515,-23.490666652973776,6.521327277030025,-23.850111738890067
90,1,4.5,-50.01675848970489,-1.1857385485081764,-24.69498623734296,12.937245619514279,-25.049542365404392,-5.658633990791483,-23.46442965364414,-14.908597656155255,9.789893248492604,22.890249594155833,11.745331572259573,15.3483094054383,11.27961048623996,4.7977767349837634,-1.8977083574906999,13.781520140016234,-17.837969114246434,-1.7309904985090725,-14.512781806713761,-14.177010029535406,-23.86036548265081,6.372237574345583,-23.83408574995299
91,1,4.55,-50.07893463654303,-1.1822254806906827,-25.048233106359813,12.81833653431162,-25.388616121090394,-5.820742555782054,-23.639706754613783,-15.053742927198194,9.71422614208894,22.79459982751623,11.70263476281066,15.31356553748985,11.245228359713195,4.729548527546669,-2.08135170456962,13.698894162185468,-18.206020649972643,-1.8882436733801242,-14.876092800370948,-14.226617724000977,-24.233695076182084,6.226555207440612,-23.818775417991006
92,1,4.6,-50.13786539505741,-1.1771867087324566,-25.401983558709464,12.700753928065993,-25.729285559484822,-5.984346916483293,-23.81458869090679,-15.199594261629777,9.635080535971959,22.700169696969695,11.659935320552464,15.278822510822522,11.209888732220179,4.661873593073608,-2.266958697175859,13.617135930735927,-18.572527351126034,-2.039787916128553,-15.233041472786319,-14.274121908856657,-24.610744179500525,6.083977961646923,-23.804152718553574
93,1,4.65,-50.193464604496086,-1.1705817272138574,-25.756188441442408,12.584035752746729,-26.071406102127032,-6.149657075041489,-23.989306894963715,-15.346318726700357,9.552395580622886,22.607053906250023,11.617256940768456,15.244072753906245,11.173556051233007,4.594772474888387,-2.454523192229992,13.536292871093757,-18.937217214497274,-2.1852347242402033,-15.58322196617933,-14.319464246849734,-24.991601538539168,5.944203622296449,-23.790189627190003
94,1,4.7,-50.24564610410709,-1.1623700307152092,-26.11079860160913,12.467719960323187,-26.41483317055632,-6.316883033603052,-24.164092799225145,-15.494083389660375,9.466110426522867,22.515347159090894,11.574623318742269,15.209308695211035,11.136194764223859,4.528265716314934,-2.6440390466527433,13.456412408685068,-19.29981823687703,-2.324195595200873,-15.92622842276947,-14.362586400727633,-25.376355899230976,5.806929974720958,-23.77685811944969
95,1,4.75,-50.29432373313846,-1.1525111138168214,-26.46576488626007,12.351344502764732,-26.759422186312023,-6.486234794314367,-24.339177836131597,-15.643055317760172,9.376164224153207,22.425144159226193,11.53205814975729,15.174522763206845,11.097769318664973,4.462373860677076,-2.8355001173646386,13.377541968936,-19.66005841505598,-2.4562820264963676,-16.26165498477623,-14.40343003323769,-25.765096007508948,5.671854804252348,-23.76413017088204
96,1,4.8,-50.339411330838246,-1.1409644710990534,-26.8210381424457,12.234447332040695,-27.105028570933463,-6.6579223593217485,-24.514793438123636,-15.79340157825019,9.28249612399506,22.336539610389615,11.48958512909708,15.139707386363632,11.058244162028458,4.397117451298698,-3.0289002612863314,13.299728977272721,-20.0176657458248,-2.581105515612524,-16.5890957944191,-14.441936807127313,-26.157910609306033,5.538675896222458,-23.75197775703642
97,1,4.85,-50.38082273645449,-1.1276895971422292,-27.17656921721653,12.11656640012044,-27.451507745959994,-6.832155730771603,-24.691171037641826,-15.94528923838078,9.185045276529642,22.24962821631493,11.447227952045154,15.104854993151392,11.017583741786481,4.332517031503656,-3.224233335338397,13.223020859121348,-20.37236822597417,-2.698277560035141,-16.90814499391759,-14.478048385143829,-26.55488845055523,5.40709103596317,-23.740372853462226
98,1,4.9,-50.418471789235234,-1.1126459865266867,-27.532308957622995,11.997239658973328,-27.798715132930887,-7.009144910810317,-24.868542067126707,-16.09888536540231,9.083750832238188,22.164504680735924,11.405010313885015,15.06995801204004,10.975752505411258,4.268593144615799,-3.421493196441453,13.147465039908006,-20.72389385229475,-2.807409657250055,-17.218396725491168,-14.511706430034646,-26.956118277189546,5.276798008806303,-23.729287435708784
99,1,4.95,-50.45227232842851,-1.0957931338327853,-27.888208210715565,11.876005060568708,-28.146506153385513,-7.189099901584232,-25.04713795901887,-16.254357026565238,8.978551941601928,22.081263707386363,11.362955909900194,15.035008871499585,10.932714900374918,4.20536633395902,-3.620673701516125,13.073108945058841,-21.071970621577222,-2.908113304743072,-17.519445131359298,-14.542852604547093,-27.361688835141923,5.147494600083739,-23.71869347932552
100,1,5.0,-50.482138193282374,-1.0770905336408276,-28.244217823544716,11.75240055687592,-28.49473622886318,-7.37223070523973,-25.227190145758804,-16.411871289119905,8.86938775510204,22.0,11.32108843537415,15.0,10.888435374149651,4.14285714285716,-3.8217687074829882,13.000000000000007,-21.416326530612256,-2.9999999999999964,-17.8108843537415,-14.571428571428573,-27.771688870345386,5.018878595127305,-23.708562959861816
101,1,5.05,-50.50803815027828,-1.0565040349023604,-28.600289756134302,11.626076781345745,-28.843260621314002,-7.558633149343557,-25.408865542022028,-16.57151890622242,8.756229932280583,21.92078096741222,11.279426466239059,14.964925461835612,10.842891396705134,4.08107858984188,-4.024762493121408,12.92817053383537,-21.756757092633496,-3.0827971323409713,-18.0924318169388,-14.597400319328997,-28.18613152486676,4.890744652886887,-22.47962168091461
102,1,5.1,-50.53016067483143,-1.0340249040539433,-28.956380420401555,11.497135093354537,-29.19193395433112,-7.747946363143953,-25.592072991423656,-16.73308537465171,8.639180168922763,21.84356483886483,11.237968101021536,14.929785864598358,10.79611252800111,4.020013594276101,-4.2296010246455396,12.857592490380007,-22.09332788664654,-3.1566956584233594,-18.364298073578553,-14.620831140508603,-28.604727525308448,4.763274926784447,-21.27624530227241
103,1,5.15,-50.548749169590394,-1.009650761903309,-29.312447341237156,11.365789533760065,-29.54061069191852,-7.939695301309619,-25.776656819813738,-16.896279877092518,8.518372669874765,21.768282548701293,11.196706318896872,14.894583451704555,10.748141350494741,3.9596375507305197,-4.436220690128323,12.788222717126622,-22.426172008099947,-3.222002426738843,-18.62681695836963,-14.64180865313017,-29.027111994406706,4.63674844385995,-20.09843382393519
104,1,5.2,-50.5640470372038,-0.9833792292581975,-29.668448043531686,11.2322541434201,-29.889145298080102,-8.13340491850915,-25.962461353042336,-17.06081159622941,8.393941639982593,21.694865031265017,11.155634099040299,14.859320466570459,10.699020446643281,3.899925853775855,-4.644557877642647,12.720018061568062,-22.75542255244225,-3.2790242857790908,-18.880322306020858,-14.660420475356474,-29.45292005489776,4.511444231153348,-18.94618724590299
105,1,5.25,-50.57629768032024,-0.9552079269263274,-30.024340052175813,11.096742963192412,-30.23739223681983,-8.328600169411231,-26.1493309169595,-17.22638971474712,8.266021284092346,21.623243220899475,11.114744420627034,14.82399915261243,10.648792398904,3.840853897982811,-4.8545489752613875,12.652935371197081,-23.081212615122038,-3.3280680840357597,-19.12514795124119,-14.67675422535034,-29.88178682951792,4.38764131570462,-17.81950556817577
106,1,5.3,-50.58574450158832,-0.9251344757154811,-30.380080892060143,10.959470033934778,-30.58520597214164,-8.524806008684479,-26.337109837415277,-17.392723415330284,8.134745807050102,21.55334805194805,11.074030262832409,14.788621753246751,10.597499789734066,3.7823970779220843,-5.066130371057525,12.586931493506484,-23.403675291587856,-3.3694406700005324,-19.361627728739478,-14.690897521274504,-30.31334744100341,4.265618724553718,-16.718388790753533
107,1,5.35,-50.59263090365665,-0.8931564964333703,-30.735628088075323,10.820649396504962,-30.93244096804948,-8.721547390997543,-26.525642440259702,-17.55952188066357,8.000249413701916,21.48511045875422,11.033484604831614,14.753190511889734,10.54518520159074,3.7245307881643868,-5.279238453103872,12.521963275989059,-23.722943677288264,-3.4034488921651196,-19.5900954732246,-14.702937981291768,-30.747237012090494,4.1456554847406295,-15.642836913636295
108,1,5.4,-50.59720028917383,-0.8592716098877631,-31.09093916511197,10.680495091760754,-31.278951688547274,-8.918349271019082,-26.714773051342853,-17.72649429343166,7.862666308893907,21.418461375661373,10.993100425799923,14.717707671957676,10.491891216931208,3.6672304232804294,-5.493809609473409,12.457987566137575,-24.03915086767181,-3.4303995990211575,-19.81088501940546,-14.712963223564959,-31.18309066551542,4.02803062330532,-14.592849936824074
109,1,5.45,-50.59969606078846,-0.8234774368863924,-31.445971648060727,10.539221160559897,-31.624592597638976,-9.114736603417732,-26.90434599651474,-17.893349836319157,7.722130697472167,21.353331737012986,10.952870704912634,14.682175476866874,10.437660418212715,3.610471377840909,-5.709780228239026,12.394961211444802,-24.35242995818707,-3.4505996390603393,-20.024330201990914,-14.721060866256792,-31.62054352401447,3.9130231672877542,-13.56842786031682
110,1,5.5,-50.60036162114914,-0.7857715982370124,-31.80068306181224,10.397041643760161,-31.969218159328527,-9.310234342862163,-27.09420560162545,-18.059797692010818,7.578776784282738,21.289652477152472,10.912788421344963,14.646596170033675,10.382535387892496,3.554229046416566,-5.927086697473605,12.332841059403563,-24.662914044282598,-3.4643558607743365,-20.23076485568984,-14.72731852753013,-32.05923071032387,3.800912143727885,-12.569570684114566
111,1,5.55,-50.59944037290449,-0.7461517147473558,-32.15503093125709,10.254170582219345,-32.31268283761986,-9.504367444020993,-27.284196192525005,-18.225547043191263,7.432738774171675,21.227354530423284,10.87284655427215,14.61097199487434,10.326558708427804,3.49847882357804,-6.145665405250071,12.271583957506607,-24.970736221406955,-3.471975112654814,-20.43052281521114,-14.731823825547728,-32.49878734717991,3.6919765796656847,-11.596278408217298
112,1,5.6,-50.59717571870309,-0.7046154072251838,-32.50897278128596,10.110822016795218,-32.65484109651694,-9.696660861562869,-27.47416209506348,-18.39030707254512,7.284150871985162,21.166368831168832,10.833038082869507,14.575305194805196,10.269772962275816,3.4431961038961063,-6.365452739641299,12.211146753246759,-25.276029585008693,-3.473764243193486,-20.62393791526368,-14.734664378472353,-32.93884855731882,3.5864955021411546,-10.64855103262504
113,1,5.65,-50.59381106119357,-0.6611602964782151,-32.86246613678945,9.967209988345537,-32.995547400023696,-9.88663955015646,-27.663947635090906,-18.55378696275711,7.133147282569183,21.106626313732562,10.79335598631225,14.539598013242532,10.212220731893758,3.388356281941441,-6.586385088720249,12.151486294116765,-25.578927230536358,-3.470030100881978,-20.811343990556345,-14.735927804466812,-33.379049463476875,3.484747938194232,-9.726388557337764
114,1,5.7,-50.589589803024516,-0.6157840033141966,-33.21546852265822,9.823548537728023,-33.334656212144054,-10.073828464470349,-27.853397138457357,-18.715695896511875,6.979862210769824,21.048057912457914,10.753793243775633,14.503852693602695,10.153944599738871,3.3339347522847618,-6.808398840559782,12.09255942760943,-25.879562253438547,-3.461079534211976,-20.99307487579805,-14.73570172169389,-33.81902518839033,3.387012914864904,-8.829790982355487
115,1,5.75,-50.58475534684453,-0.5684841485408896,-33.56793746378287,9.680051705800544,-33.67202199688197,-10.257752559173284,-28.042354931012852,-18.875743056494073,6.824429861433202,20.990594561688305,10.714342834434902,14.468071479301955,10.094987148268373,3.2799069094967592,-7.031430383232845,12.034323001217537,-26.178067749163777,-3.4472193916751763,-21.169464405697617,-14.734073748316384,-34.25841085479543,3.293569459193108,-7.9587583076782025
116,1,5.8,-50.57955109530223,-0.5192583529660197,-33.91983048505406,9.536933533420815,-34.00749921824139,-10.437936788933825,-28.230665338607462,-19.033637625388366,6.666984439405397,20.934167195767202,10.674997737465368,14.432256613756607,10.035390959939534,3.2262481481481515,-7.255416104812291,11.976733862433875,-26.47457681316064,-3.4287565217632583,-21.340846414963977,-14.731131502497071,-34.69684158542845,3.2046965982188382,-7.113290533305918
117,1,5.85,-50.57422045104621,-0.4681042373973412,-34.27110511136238,9.394408061446605,-34.34094234022626,-10.613906108420665,-28.418172687091214,-19.189088785879417,6.507660149532427,20.878706749037995,10.635750932042228,14.396410340383,9.975198617209486,3.172933862809643,-7.480292393371059,11.919748858751205,-26.769222540877664,-3.4059977729678756,-21.507554738305988,-14.726962602398729,-35.13395250302564,3.120673358982046,-6.293387659238601
118,1,5.9,-50.56900681672507,-0.41501942264260094,-34.62171886759852,9.252689330735713,-34.67220582684051,-10.785185472302416,-28.604721302314193,-19.341805720651898,6.346591196660455,20.824144155844138,10.59659539734075,14.3605349025974,9.914452702535534,3.1199394480519658,-7.705995636982067,11.863324837662347,-27.062138027763435,-3.3792499937806753,-21.66992321043254,-14.721654666184158,-35.569378730323265,3.041778768522711,-5.499049685476322
119,1,5.95,-50.56415359498742,-0.3600015295095389,-34.97162927865307,9.111991382145881,-35.00114414208808,-10.951299835247763,-28.790155510126418,-19.491497612390496,6.183911785635544,20.770410350529097,10.557524112536228,14.324632543816136,9.853195798374898,3.0672402984457747,-7.93246222371819,11.807418646660047,-27.353456369266507,-3.3488200326934248,-21.82828566605252,-14.715295312016156,-36.00275539005757,2.9682918538807996,-4.730276612019008
120,1,6.0,-50.559904188481866,-0.30304817880589496,-35.32079386941666,8.9725282565349,-35.32761174997292,-11.111774151925307,-28.974319636377952,-19.63787364377982,6.019756121303729,20.717436267436263,10.518530056803847,14.28870550745551,9.791470487184782,3.0148118085618094,-8.159628541652353,11.751987133237137,-27.643310660835418,-3.3150147381977177,-21.982975939874784,-14.707972158057476,-36.43371760496481,2.9004916420962843,-3.9870684388666824
121,1,6.05,-50.556501999857005,-0.24415699133941615,-35.66917016477993,8.834513994760513,-35.65146311449895,-11.266133377003726,-29.15705800691884,-19.780642997504593,5.854258408511136,20.665152840909094,10.479606209318938,14.252756036931828,9.729319351422362,2.962629372970788,-8.38743097885746,11.696987144886371,-27.931833997918755,-3.2781409587852686,-22.134327866608245,-14.699772822470923,-36.86190049778126,2.8386571602090953,-3.2694251660193636
122,1,6.1,-50.55419043176144,-0.18332558791784948,-36.01671568963352,8.698162637680518,-35.972552699670146,-11.413902465151658,-29.338214947599145,-19.919514856249428,5.687552852103806,20.613491005291003,10.440745549256725,14.216786375661364,9.666784973544964,2.910668386243408,-8.615805923406405,11.642375529100534,-28.21915947596504,-3.2385055429477276,-22.282675280961765,-14.690784923419297,-37.286939191243164,2.7830674352592624,-2.5773467934770338
123,1,6.15,-50.55321288684378,-0.12055158934894905,-36.36338796886806,8.563688226152678,-36.29073496949043,-11.55460637103777,-29.51763478426891,-20.054198402699072,5.519773656927846,20.562381694925456,10.40194105579247,14.180798767060494,9.603909936009721,2.858904242950345,-8.844689763372116,11.58810913337242,-28.505420190422885,-3.196415339176781,-22.42835201764422,-14.681096079065373,-37.708468808086785,2.7340014942867157,-1.9108333212396929
124,1,6.2,-50.55381276775263,-0.055832616440426364,-36.709144527374164,8.431304801034763,-36.605864387963756,-11.687770049330656,-29.69516184277816,-20.1844028195381,5.351055027829325,20.51175584415585,10.363185708101419,14.144795454545452,9.540736821273946,2.8073123376623386,-9.07401888682746,11.534144805194806,-28.7907492367408,-3.152177195964107,-22.571691911364496,-14.670793907571952,-38.12612447104838,2.691738364331407,-1.2698847493073302
125,1,6.25,-50.55623347713659,0.010833709999943153,-37.05394289004248,8.301226403184529,-36.91779541909405,-11.812918454699005,-29.870640448976978,-20.309837289451195,5.1815311696543205,20.46154438732563,10.324472485358832,14.108778681532598,9.4773082117948,2.755868064950093,-9.303729681845375,11.480439392060482,-29.075279710367372,-3.106097961801378,-22.713028796831512,-14.659966027101785,-38.53954130286421,2.656557072433344,-0.6545010776800098
126,1,6.3,-50.56071841764426,0.0794497691644267,-37.39774058176363,8.173667073459782,-37.22638252688526,-11.92957654181146,-30.043914928715402,-20.43021099512304,5.011336287248902,20.411678258778245,10.285794366739943,14.07275069143818,9.413666690029558,2.7045468193843334,-9.533758536498773,11.426949741462238,-29.35914470675113,-3.0584844851802906,-22.852696508754104,-14.648700055817685,-38.94835442627052,2.628736645632479,-0.06468230635765337
127,1,6.35,-50.567510991924244,0.15001794024528436,-37.740495127428254,8.048840852718264,-37.531480175341315,-12.03726926533664,-30.21482960784347,-20.545233119238326,4.840604585459175,20.362088392857146,10.247144331420046,14.036713727678588,9.349854838435363,2.6533239955357004,-9.76404183886055,11.373632700892863,-29.642477321340674,-3.0096436145924876,-22.991028881841174,-14.63708361188246,-39.35219896400359,2.608556110968763,0.4995715646597034
128,1,6.4,-50.576854602625154,0.22254060243477625,-38.08216405192697,7.926961781817759,-37.83294282846619,-12.135521579943216,-30.38322881221126,-20.654612844481647,4.669470269131217,20.312705723905722,10.208515358574388,14.000670033670033,9.285915239469524,2.6021749879749905,-9.99451597700358,11.320445117845118,-29.92541064958454,-2.959882198529666,-23.12835975080159,-14.625204313458838,-39.75071003879965,2.596294495482198,1.038260535372089
129,1,6.45,-50.58899265239559,0.2970201349251411,-38.42270488015043,7.808243901616024,-38.130624950263794,-12.223858440299818,-30.54895686766881,-20.758059353537714,4.498067543111091,20.263461186267435,10.169900427378224,13.964621852828884,9.221890475589198,2.551075191272872,-10.225117339000846,11.267343839811808,-30.208077786931288,-2.9095070854834724,-23.265022950344257,-14.613149778709662,-40.143522773394984,2.5922308262127274,1.551384605779461
130,1,6.5,-50.60416854388416,0.3734589169086391,-38.762075136989246,7.692901252970842,-38.42438100473809,-12.301804801075086,-30.711858100066152,-20.85528182909119,4.326530612244902,20.214285714285715,10.131292517006798,13.92857142857143,9.157823129251682,2.5,-10.455782312925166,11.214285714285722,-30.490611828829458,-2.8588251239456177,-23.401352315178023,-14.60100762579771,-40.53027229052583,2.5966441302003034,2.038943775881826
131,1,6.55,-50.62252681760414,0.4517545473224871,-39.10023234733405,7.581147876739976,-38.71406545589301,-12.3688856169377,-30.871776835253346,-20.94598945382672,4.154993681378691,20.165110242303996,10.092684606635338,13.892521004313984,9.093755782914144,2.4489248087271633,-10.686447286849528,11.16122758875963,-30.77314587072766,-2.808143162407756,-23.537681680011808,-14.588865472885736,-40.910583011887354,2.6096763372479472,2.500938045679213
